,0
920303.77994967,23.5
1076987.2719544594,8.5
1076988.0080272902,6.2
1076957.4550224037,11.2
1076988.017174853,4.3
1076988.0171289677,4.5
1076346.2658834006,14.2
1031462.925033576,20.6
1066903.899567965,17.9
1076988.015539875,5.5
1076755.2829716378,13.1
1076987.826528235,7.7
1076988.0166502153,5.1
1076872.833278442,12.4
1076450.2210007315,14.0
1076982.1029012045,9.9
1076987.8848737169,7.5
1076986.8190876467,8.8
1074031.5393751897,16.1
1074031.5393751897,16.1
1076971.310566857,10.7
1076987.8848737169,7.5
429763.7675484335,31.7
1076975.0182675903,10.5
1069676.290835597,17.4
1076988.017174853,4.3
1076003.6382632195,14.7
1076988.0172245717,0.0
1076987.6936508066,8.0
1076975.0182675903,10.5
1074031.5393751897,16.1
1033657.1925837211,20.5
1076988.0172245381,2.6
429763.7675484335,31.7
1076988.0170934864,4.6
1076983.5239746952,9.7
1076988.0172234913,3.3
1076988.0172245381,2.6
1076846.4981974089,12.6
1076987.9666326193,7.0
1076987.8848737169,7.5
1076986.9923736241,8.7
1063272.7847067735,18.4
1076987.7892093312,7.8
1076988.0172207535,3.6
1076814.8378207495,12.8
1076983.5239746952,9.7
1076988.0172245528,2.5
1076988.0172245528,2.5
1076450.2210007315,14.0
1076975.0182675903,10.5
1076957.4550224037,11.2
1076677.8662934417,13.4
1076986.389283178,9.0
1076979.190123327,10.2
1076949.4476803716,11.4
1076986.389283178,9.0
1076963.9205129237,11.0
1076450.2210007315,14.0
1076976.5751320433,10.4
1076776.9185613098,13.0
1076988.0162302942,5.3
1074031.5393751897,16.1
1074242.6006677195,16.0
1076987.975856548,6.9
1076872.833278442,12.4
1076988.0172220336,3.5
1076988.0171553597,4.4
1076884.2616671862,12.3
1076988.016466775,5.2
677761.9828312611,44.2
1076971.310566857,10.7
1076988.0166502153,5.1
1076814.8378207495,12.8
1033657.1925837211,20.5
1076985.8219955806,9.2
1076985.0784479836,9.4
1031462.925033576,20.6
1076988.0162302942,5.3
1076988.0056989482,6.3
1076776.9185613098,13.0
1076776.9185613098,13.0
1076986.8190876467,8.8
1076988.016466775,5.2
1076987.9074065164,7.4
1076933.826489547,11.7
1076988.0172245381,2.6
499089.74538873415,28.8
1076988.0172245135,2.7
1076987.6936508066,8.0
1076976.5751320433,10.4
1076884.2616671862,12.3
1076988.0172162193,3.8
631201.1871591108,27.2
1076982.1029012045,9.9
1031462.925033576,20.6
1076985.0784479836,9.4
693965.3576634144,34.7
1076872.833278442,12.4
1076988.0144263469,5.7
1076986.9923736241,8.7
1076944.7674261015,11.5
1076988.0172220336,3.5
1066252.3877729394,18.0
1076346.2658834006,14.2
1076957.4550224037,11.2
1076538.8299395991,13.8
1076979.190123327,10.2
1076894.6540142016,12.2
1076988.0080272902,6.2
1076496.311759954,13.9
1075918.1927113046,14.8
1076988.0126623025,5.9
1076988.0028360554,6.4
767927.8581414437,35.4
1075111.26547651,15.5
1075252.3312406265,15.4
1076988.0172245703,2.1
1076987.9898312476,6.7
1076988.0172245612,2.4
1076988.0056989482,6.3
1076988.016466775,5.2
1076987.8848737169,7.5
1076988.0028360554,6.4
1076983.5239746952,9.7
1076988.0172245135,2.7
1031462.925033576,20.6
1076988.0172245717,0.0
693918.6048079552,26.5
1076755.2829716378,13.1
1076987.562399478,8.2
1076982.8580300682,9.8
1066903.899567965,17.9
1076287.8335893976,14.3
1076988.0056989482,6.3
1076496.311759954,13.9
1072439.2258267528,16.7
1076988.015926987,5.4
1076988.0171289677,4.5
1076971.310566857,10.7
1076986.6192703957,8.9
997541.2001492776,21.8
1076985.8219955806,9.2
1076846.4981974089,12.6
441088.0028753048,29.8
982707.9572435312,22.2
1076988.0172070444,4.0
1063272.7847067735,18.4
1070143.4166694516,17.3
1076988.0172245714,1.8
1076647.3282296185,13.5
1076987.7892093312,7.8
1031462.925033576,20.6
1076912.6622691336,12.0
1076538.8299395991,13.8
1045091.6626874316,19.9
1076988.0028360554,6.4
1076814.8378207495,12.8
1033657.1925837211,20.5
1076987.999328208,6.5
1076003.6382632195,14.7
1075111.26547651,15.5
1076988.0056989482,6.3
1076988.017174853,4.3
1074031.5393751897,16.1
1076985.0784479836,9.4
1007439.8127685981,21.5
1076982.1029012045,9.9
1076776.9185613098,13.0
1076987.562399478,8.2
1066903.899567965,17.9
819782.9696955993,25.0
1076156.5119982858,14.5
982707.9572435312,22.2
1076988.0162302942,5.3
1076988.0162302942,5.3
1076987.3836877602,8.4
1076988.0126623025,5.9
1076963.9205129237,11.0
1076988.0172245717,1.6
1076975.0182675903,10.5
1076831.388979184,12.7
1076985.8219955806,9.2
1076957.4550224037,11.2
1049800.0030116425,19.6
1076538.8299395991,13.8
1076987.7892093312,7.8
1076987.9666326193,7.0
1076988.0099140536,6.1
1076987.6936508066,8.0
1076986.8190876467,8.8
1076944.7674261015,11.5
1076957.4550224037,11.2
1076985.8219955806,9.2
1076988.0172245381,2.6
1076986.9923736241,8.7
1075111.26547651,15.5
1076912.6622691336,12.0
1076985.8219955806,9.2
1076986.9923736241,8.7
1076988.015048138,5.6
1076988.0170934864,4.6
1076988.015926987,5.4
1076988.017174853,4.3
946987.1904826895,23.0
1076988.0172162193,3.8
1076677.8662934417,13.4
1076988.0172070444,4.0
1076988.0172245717,1.6
1076988.017174853,4.3
1076980.2813340388,10.1
1076949.4476803716,11.4
1076988.015048138,5.6
1076346.2658834006,14.2
946987.1904826895,23.0
780033.2021296723,25.5
1076985.4750271018,9.3
1076983.5239746952,9.7
804211.1311179153,25.2
1076988.016466775,5.2
1076988.0172220336,3.5
1076985.4750271018,9.3
1076957.4550224037,11.2
1063272.7847067735,18.4
1076988.015926987,5.4
1076977.9599760817,10.3
1076988.015926987,5.4
1076796.7240855573,12.9
649125.0416285265,27.0
1076988.0172245703,2.1
1076986.125046816,9.1
1076912.6622691336,12.0
1076987.9898312476,6.7
1076977.9599760817,10.3
1075111.26547651,15.5
1076988.0172220336,3.5
1076988.015926987,5.4
1076975.0182675903,10.5
1076988.0172220336,3.5
1076957.4550224037,11.2
1076988.0172207535,3.6
693918.6048079552,26.5
1076987.975856548,6.9
1076985.8219955806,9.2
1076927.4632379343,11.8
1075111.26547651,15.5
1076003.6382632195,14.7
1076450.2210007315,14.0
1063272.7847067735,18.4
1076988.0080272902,6.2
1076927.4632379343,11.8
1076957.4550224037,11.2
1076987.8848737169,7.5
1076988.0172245528,2.5
1076496.311759954,13.9
1076988.015539875,5.5
1076986.8190876467,8.8
1076003.6382632195,14.7
1076988.0172245381,2.6
1076872.833278442,12.4
1076983.5239746952,9.7
1076980.2813340388,10.1
1031462.925033576,20.6
1070584.4508414627,17.2
1076894.6540142016,12.2
1076987.3836877602,8.4
1076450.2210007315,14.0
842249.8163346569,24.7
1076933.826489547,11.7
1076538.8299395991,13.8
1076988.015048138,5.6
1076988.016466775,5.2
1076933.826489547,11.7
1059615.953251259,18.8
1076988.0172220336,3.5
1076933.826489547,11.7
1076987.9074065164,7.4
1076985.8219955806,9.2
1066903.899567965,17.9
1075111.26547651,15.5
1076949.4476803716,11.4
1076496.311759954,13.9
1076988.0172220336,3.5
1076988.0056989482,6.3
1076988.0172234913,3.3
1076987.8848737169,7.5
1076538.8299395991,13.8
1076987.7892093312,7.8
1076987.7892093312,7.8
790245.2602579808,38.0
1076988.0172245717,0.0
649125.0416285265,27.0
1076814.8378207495,12.8
1075506.5957451083,15.2
1076831.388979184,12.7
1066903.899567965,17.9
1076977.9599760817,10.3
1076988.0080272902,6.2
1076988.0172245717,1.2
1076988.0166502153,5.1
1074031.5393751897,16.1
1076496.311759954,13.9
804211.1311179153,25.2
1076988.016466775,5.2
1076987.8848737169,7.5
1076949.4476803716,11.4
1076987.7452685873,7.9
1076538.8299395991,13.8
1076985.8219955806,9.2
1076975.0182675903,10.5
1076988.0166502153,5.1
1076987.7892093312,7.8
1076988.0080272902,6.2
834883.7103563051,24.8
1076988.0056989482,6.3
1076987.6936508066,8.0
1076949.4476803716,11.4
1076957.4550224037,11.2
1076496.311759954,13.9
1076987.3836877602,8.4
1076988.017224566,2.3
1066252.3877729394,18.0
417833.2640387034,31.2
1076705.9201061407,13.3
1076647.3282296185,13.5
1075111.26547651,15.5
1076988.0172245135,2.7
1076988.0167917598,5.0
1076987.3836877602,8.4
1076904.0947493487,12.1
1076975.0182675903,10.5
1076987.975856548,6.9
1076538.8299395991,13.8
1076831.388979184,12.7
1076988.0126623025,5.9
1076987.9898312476,6.7
1076987.562399478,8.2
1076496.311759954,13.9
1076988.016466775,5.2
1076988.0126623025,5.9
1075111.26547651,15.5
1076983.5239746952,9.7
1076988.0056989482,6.3
1076986.8190876467,8.8
1076988.0170934864,4.6
1076987.8848737169,7.5
1076987.7892093312,7.8
790245.2602579808,38.0
1076987.6936508066,8.0
1075918.1927113046,14.8
1076987.9666326193,7.0
1076982.1029012045,9.9
1076988.0170934864,4.6
1076987.562399478,8.2
1076988.0172234913,3.3
1076884.2616671862,12.3
1076957.4550224037,11.2
1076988.0028360554,6.4
1076988.0171289677,4.5
946987.1904826895,23.0
1076987.2719544594,8.5
1076987.3836877602,8.4
1076988.0172245381,2.6
1076983.5239746952,9.7
1076988.015048138,5.6
1076976.5751320433,10.4
1076977.9599760817,10.3
1076450.2210007315,14.0
1076975.0182675903,10.5
1076987.926355522,7.3
1076987.94224881,7.2
1076450.2210007315,14.0
1035765.11901844,20.4
1076988.0171289677,4.5
1070143.4166694516,17.3
1076987.9666326193,7.0
1076986.8190876467,8.8
1076976.5751320433,10.4
1076988.0099140536,6.1
1076987.6936508066,8.0
1007439.8127685981,21.5
1076538.8299395991,13.8
1076755.2829716378,13.1
1076988.0056989482,6.3
1076988.0162302942,5.3
1076957.4550224037,11.2
1076872.833278442,12.4
1066252.3877729394,18.0
1076988.0099140536,6.1
1076988.017222905,3.4
441088.0028753048,29.8
1076933.826489547,11.7
1076975.0182675903,10.5
1076496.311759954,13.9
1076987.3836877602,8.4
1076988.0056989482,6.3
1076988.017222905,3.4
1076988.0172245612,2.4
1076975.0182675903,10.5
1076987.999328208,6.5
1013487.0037179374,21.3
1063272.7847067735,18.4
1076647.3282296185,13.5
1069181.8193220878,17.5
1076988.0028360554,6.4
1076988.0028360554,6.4
1076904.0947493487,12.1
1076988.0172207535,3.6
1076496.311759954,13.9
649125.0416285265,27.0
1076988.0172245703,2.1
1076988.0170934864,4.6
1076988.0056989482,6.3
1076450.2210007315,14.0
1076987.3836877602,8.4
1076872.833278442,12.4
1076977.9599760817,10.3
1076988.0099140536,6.1
1076985.8219955806,9.2
1076927.4632379343,11.8
1076988.016466775,5.2
1049800.0030116425,19.6
1076988.0172245381,2.6
1076987.562399478,8.2
1075918.1927113046,14.8
1076082.94944349,14.6
1076776.9185613098,13.0
920303.77994967,23.5
1076755.2829716378,13.1
1076957.4550224037,11.2
1049800.0030116425,19.6
834883.7103563051,24.8
1076988.0172207535,3.6
1076986.6192703957,8.9
1074031.5393751897,16.1
1076988.0171289677,4.5
1076933.826489547,11.7
1076988.0172245714,1.8
1076987.9835062493,6.8
1076988.0167917598,5.0
1076957.4550224037,11.2
1076872.833278442,12.4
1076988.0172245381,2.6
1076957.4550224037,11.2
1076677.8662934417,13.4
1076988.0172245381,2.6
1076986.8190876467,8.8
1075918.1927113046,14.8
1076987.2719544594,8.5
1076987.7892093312,7.8
1076987.3836877602,8.4
1076988.0162302942,5.3
1076957.4550224037,11.2
1076988.0162302942,5.3
1076949.4476803716,11.4
1076578.0205621275,13.7
1076496.311759954,13.9
1076450.2210007315,14.0
1076496.311759954,13.9
1074031.5393751897,16.1
1076987.975856548,6.9
1076872.833278442,12.4
1076987.999328208,6.5
1072439.2258267528,16.7
1076988.0171891446,4.2
1076957.4550224037,11.2
1076831.388979184,12.7
1076987.826528235,7.7
1076912.6622691336,12.0
1076912.6622691336,12.0
1076538.8299395991,13.8
1076987.7452685873,7.9
1076346.2658834006,14.2
1076988.0126623025,5.9
1066252.3877729394,18.0
1076988.0172245612,2.4
1076988.0028360554,6.4
1076578.0205621275,13.7
1076987.826528235,7.7
1076985.8219955806,9.2
1076971.310566857,10.7
1076986.6192703957,8.9
1076988.0162302942,5.3
1076988.017222905,3.4
1076988.0171891446,4.2
417833.2640387034,31.2
1076988.0028360554,6.4
1076987.3836877602,8.4
1076987.6936508066,8.0
1076988.0172220336,3.5
1076987.999328208,6.5
1076346.2658834006,14.2
1076976.5751320433,10.4
1076156.5119982858,14.5
1076912.6622691336,12.0
1076755.2829716378,13.1
1076988.0172162193,3.8
1076979.190123327,10.2
1076755.2829716378,13.1
1076988.016466775,5.2
1075111.26547651,15.5
1063272.7847067735,18.4
1076987.3836877602,8.4
1076003.6382632195,14.7
1076988.0162302942,5.3
1076988.0172234913,3.3
1076578.0205621275,13.7
1076814.8378207495,12.8
1076933.826489547,11.7
1076957.4550224037,11.2
1076960.862420997,11.1
693918.6048079552,26.5
1076647.3282296185,13.5
1076971.310566857,10.7
1076988.0171995417,4.1
1026805.9096631053,20.8
1076971.310566857,10.7
429763.7675484335,31.7
1076987.3836877602,8.4
1075252.3312406265,15.4
946987.1904826895,23.0
1069181.8193220878,17.5
1076496.311759954,13.9
946987.1904826895,23.0
1076987.3836877602,8.4
1076986.8190876467,8.8
1076705.9201061407,13.3
1076986.6192703957,8.9
1076987.8848737169,7.5
1076987.8848737169,7.5
1076933.826489547,11.7
1076987.7452685873,7.9
1076985.8219955806,9.2
1075111.26547651,15.5
1076988.0170934864,4.6
1076982.8580300682,9.8
1076988.0144263469,5.7
1076814.8378207495,12.8
780033.2021296723,25.5
1076985.0784479836,9.4
1076988.0126623025,5.9
1076987.9074065164,7.4
1076287.8335893976,14.3
1076987.8848737169,7.5
1070143.4166694516,17.3
1076496.311759954,13.9
1076983.5239746952,9.7
748100.0502133584,35.2
1076755.2829716378,13.1
1076003.6382632195,14.7
1076986.9923736241,8.7
1076988.0171289677,4.5
1076988.0172241365,3.1
1076949.4476803716,11.4
1076986.6192703957,8.9
1075111.26547651,15.5
1076988.017174853,4.3
1076987.7892093312,7.8
1069181.8193220878,17.5
1076988.0099140536,6.1
1076988.0172245717,1.6
936726.0650111425,23.2
1076988.0172245717,1.6
1076814.8378207495,12.8
746450.6220510146,25.9
1076872.833278442,12.4
1076677.8662934417,13.4
1076912.6622691336,12.0
1076496.311759954,13.9
1076983.5239746952,9.7
1076988.0171289677,4.5
1076975.0182675903,10.5
790245.2602579808,38.0
1076987.3836877602,8.4
1076987.926355522,7.3
1076957.4550224037,11.2
1076988.0170934864,4.6
1076578.0205621275,13.7
1031462.925033576,20.6
1076987.2719544594,8.5
1076538.8299395991,13.8
1076988.0028360554,6.4
1076988.0162302942,5.3
1076988.0162302942,5.3
1043380.3581443101,20.0
441088.0028753048,29.8
1076988.0172245703,2.1
1076988.0028360554,6.4
1076987.9898312476,6.7
982707.9572435312,22.2
1076949.4476803716,11.4
1073566.199466545,16.3
746450.6220510146,25.9
1075111.26547651,15.5
1076987.7892093312,7.8
1076988.0172245703,2.1
1075252.3312406265,15.4
1076982.1029012045,9.9
1076980.2813340388,10.1
1076988.0166502153,5.1
1076969.1160358596,10.8
1076988.017224571,2.0
1076986.6192703957,8.9
1076957.4550224037,11.2
1076949.4476803716,11.4
1076988.0172220336,3.5
1076496.311759954,13.9
1076578.0205621275,13.7
1076973.270364015,10.6
1076987.7892093312,7.8
1076957.4550224037,11.2
1076927.4632379343,11.8
1076450.2210007315,14.0
1076988.0172245381,2.6
1076988.0172245135,2.7
1076988.0080272902,6.2
920303.77994967,23.5
649125.0416285265,27.0
1076987.7892093312,7.8
1076987.9835062493,6.8
1076987.9666326193,7.0
1073806.336716682,16.2
1076944.7674261015,11.5
1076987.9898312476,6.7
649125.0416285265,27.0
1076985.8219955806,9.2
746450.6220510146,25.9
1076987.6936508066,8.0
1076988.0028360554,6.4
1074242.6006677195,16.0
1076987.562399478,8.2
1076988.0056989482,6.3
1076872.833278442,12.4
1076988.0126623025,5.9
1076450.2210007315,14.0
1066903.899567965,17.9
1073806.336716682,16.2
1076979.190123327,10.2
1076982.1029012045,9.9
1066252.3877729394,18.0
1076450.2210007315,14.0
1076987.94224881,7.2
1076987.9950447006,6.6
1076988.0172245612,2.4
1074031.5393751897,16.1
1076949.4476803716,11.4
1076987.562399478,8.2
1076987.7892093312,7.8
1063272.7847067735,18.4
746450.6220510146,25.9
1076957.4550224037,11.2
1076988.0170934864,4.6
1076987.9898312476,6.7
1076988.0171995417,4.1
1076957.4550224037,11.2
1013487.0037179374,21.3
1076156.5119982858,14.5
1076538.8299395991,13.8
1076496.311759954,13.9
1076980.2813340388,10.1
1076985.8219955806,9.2
1076986.389283178,9.0
1070584.4508414627,17.2
429763.7675484335,31.7
1076986.9923736241,8.7
819782.9696955993,25.0
1059615.953251259,18.8
1076988.017222905,3.4
649125.0416285265,27.0
1076988.0099140536,6.1
1076987.8848737169,7.5
1076986.8190876467,8.8
649125.0416285265,27.0
1076614.1143181724,13.6
1072439.2258267528,16.7
1076949.4476803716,11.4
1076496.311759954,13.9
1076988.0080272902,6.2
1031462.925033576,20.6
1076846.4981974089,12.6
1076988.0056989482,6.3
1076957.4550224037,11.2
1076988.0172245714,1.8
1076987.926355522,7.3
1076987.9950447006,6.6
1076987.3836877602,8.4
1076957.4550224037,11.2
1076986.6192703957,8.9
1076647.3282296185,13.5
1076988.0172245381,2.6
1076985.8219955806,9.2
1076988.0171289677,4.5
1076988.0170934864,4.6
1076987.9898312476,6.7
1076988.0172162193,3.8
1076987.7892093312,7.8
1075111.26547651,15.5
1073037.7765031569,16.5
1076988.0136435654,5.8
1076988.0099140536,6.1
1073806.336716682,16.2
1076987.9666326193,7.0
1076988.0172245714,1.8
1076985.8219955806,9.2
1076496.311759954,13.9
1076872.833278442,12.4
1076538.8299395991,13.8
1076988.0172245717,0.0
1076988.0028360554,6.4
1076988.0170934864,4.6
1066252.3877729394,18.0
1076988.0028360554,6.4
1076988.0172207535,3.6
1076912.6622691336,12.0
1076988.0170934864,4.6
1076988.0126623025,5.9
1076846.4981974089,12.6
1076985.8219955806,9.2
1076987.1423688468,8.6
946987.1904826895,23.0
1076988.015539875,5.5
1076949.4476803716,11.4
936726.0650111425,23.2
1074242.6006677195,16.0
1076988.0170934864,4.6
1076988.017222905,3.4
748100.0502133584,35.2
1069676.290835597,17.4
1076987.8848737169,7.5
1076988.0172245717,1.3
1076975.0182675903,10.5
1076987.926355522,7.3
1076988.0162302942,5.3
1074242.6006677195,16.0
790245.2602579808,38.0
1076987.94224881,7.2
1076776.9185613098,13.0
1066252.3877729394,18.0
1076988.0172220336,3.5
1076988.0162302942,5.3
1076538.8299395991,13.8
1076912.6622691336,12.0
1063272.7847067735,18.4
1076983.5239746952,9.7
1076003.6382632195,14.7
1076987.8848737169,7.5
1076979.190123327,10.2
1076988.0056989482,6.3
1076987.926355522,7.3
1076963.9205129237,11.0
1076988.0162302942,5.3
746450.6220510146,25.9
1076988.0144263469,5.7
1076975.0182675903,10.5
1066903.899567965,17.9
1076538.8299395991,13.8
1076927.4632379343,11.8
1076976.5751320433,10.4
1076987.8848737169,7.5
1076933.826489547,11.7
1076988.0172245612,2.4
1076538.8299395991,13.8
1076988.0172245381,2.6
1066252.3877729394,18.0
1076975.0182675903,10.5
1076987.2719544594,8.5
1076872.833278442,12.4
1076957.4550224037,11.2
1076988.0172220336,3.5
1076988.015926987,5.4
1076983.5239746952,9.7
1076927.4632379343,11.8
1076975.0182675903,10.5
1076987.6936508066,8.0
1076796.7240855573,12.9
1076987.3836877602,8.4
1076987.3836877602,8.4
1076814.8378207495,12.8
1076987.975856548,6.9
1076988.0172245717,1.2
1074242.6006677195,16.0
767927.8581414437,35.4
1076846.4981974089,12.6
1076988.016466775,5.2
1076976.5751320433,10.4
1076927.4632379343,11.8
1066903.899567965,17.9
1076988.015926987,5.4
1076912.6622691336,12.0
1076982.1029012045,9.9
1076988.0172234913,3.3
1076988.017222905,3.4
1076988.0172245714,1.9
1076987.633151689,8.1
1076957.4550224037,11.2
1076980.2813340388,10.1
1043380.3581443101,20.0
1076904.0947493487,12.1
1074031.5393751897,16.1
1076776.9185613098,13.0
1076776.9185613098,13.0
1076578.0205621275,13.7
1076776.9185613098,13.0
1076496.311759954,13.9
521214.7562852269,28.5
1076975.0182675903,10.5
1076987.8848737169,7.5
1076986.8190876467,8.8
1076982.1029012045,9.9
1076987.562399478,8.2
649125.0416285265,27.0
1076985.8219955806,9.2
1076988.0172234913,3.3
1066903.899567965,17.9
1076988.017224473,2.8
1076003.6382632195,14.7
834883.7103563051,24.8
1076988.0167917598,5.0
1076987.9074065164,7.4
1076927.4632379343,11.8
1076647.3282296185,13.5
1076156.5119982858,14.5
1076776.9185613098,13.0
1076986.389283178,9.0
1076988.0028360554,6.4
1059615.953251259,18.8
429763.7675484335,31.7
1076987.8848737169,7.5
1076776.9185613098,13.0
1043380.3581443101,20.0
1076450.2210007315,14.0
1076985.8219955806,9.2
982707.9572435312,22.2
1070584.4508414627,17.2
1076988.0099140536,6.1
1076884.2616671862,12.3
1076987.7892093312,7.8
1070143.4166694516,17.3
1076988.0172220336,3.5
1076987.7892093312,7.8
1076986.125046816,9.1
1076983.5239746952,9.7
1076949.4476803716,11.4
1076984.625914839,9.5
1076988.015048138,5.6
1045091.6626874316,19.9
1076988.0162302942,5.3
1076846.4981974089,12.6
1076988.0126623025,5.9
1076975.0182675903,10.5
1076988.0056989482,6.3
1076982.1029012045,9.9
1076988.0028360554,6.4
1076988.016466775,5.2
1075383.9242319027,15.3
1076988.0172220336,3.5
251323.56983687636,47.3
1076872.833278442,12.4
1076957.4550224037,11.2
1076988.0172220336,3.5
1076975.0182675903,10.5
1076003.6382632195,14.7
1076957.4550224037,11.2
1076987.3836877602,8.4
1076988.017174853,4.3
1074031.5393751897,16.1
1076988.0172243016,3.0
1076912.6622691336,12.0
1049800.0030116425,19.6
1076987.9898312476,6.7
1076975.0182675903,10.5
1076988.0171891446,4.2
499089.74538873415,28.8
746450.6220510146,25.9
1076003.6382632195,14.7
1076988.0170934864,4.6
1076988.0166502153,5.1
1069676.290835597,17.4
1076987.7892093312,7.8
1076496.311759954,13.9
1076963.9205129237,11.0
1076082.94944349,14.6
1075918.1927113046,14.8
1031462.925033576,20.6
1076988.0028360554,6.4
1076538.8299395991,13.8
780033.2021296723,25.5
1076988.017174853,4.3
1076977.9599760817,10.3
1076003.6382632195,14.7
1007439.8127685981,21.5
1076977.9599760817,10.3
1076003.6382632195,14.7
1076988.0172245703,2.1
1076003.6382632195,14.7
1076980.2813340388,10.1
1076977.9599760817,10.3
1076988.0028360554,6.4
693918.6048079552,26.5
1076987.826528235,7.7
1076975.0182675903,10.5
1076287.8335893976,14.3
1076987.8848737169,7.5
1063272.7847067735,18.4
1076957.4550224037,11.2
1076346.2658834006,14.2
1076987.3836877602,8.4
1076987.7892093312,7.8
1076987.6936508066,8.0
1076988.0170934864,4.6
1076986.9923736241,8.7
1076988.0162302942,5.3
1076814.8378207495,12.8
1076949.4476803716,11.4
1066903.899567965,17.9
1076933.826489547,11.7
1076971.310566857,10.7
1076969.1160358596,10.8
1076496.311759954,13.9
1076986.9923736241,8.7
1076988.0136435654,5.8
1076960.862420997,11.1
1076912.6622691336,12.0
920303.77994967,23.5
1076988.0028360554,6.4
1066252.3877729394,18.0
1076987.94224881,7.2
1076987.94224881,7.2
1076957.4550224037,11.2
1076987.7892093312,7.8
1076912.6622691336,12.0
1068658.7055947548,17.6
1074031.5393751897,16.1
1076988.0172234913,3.3
1076988.0162302942,5.3
1026805.9096631053,20.8
1076872.833278442,12.4
1076987.7892093312,7.8
1076003.6382632195,14.7
1060599.755922509,18.7
1076647.3282296185,13.5
1076977.9599760817,10.3
1066252.3877729394,18.0
1076977.9599760817,10.3
1076988.0172245717,1.6
1076957.4550224037,11.2
1076980.2813340388,10.1
1076986.6192703957,8.9
1076957.4550224037,11.2
1075506.5957451083,15.2
1076984.625914839,9.5
1076957.4550224037,11.2
1076988.0056989482,6.3
1076988.0162302942,5.3
1031462.925033576,20.6
1076988.0172162193,3.8
1076988.0126623025,5.9
1076987.562399478,8.2
1076872.833278442,12.4
1076988.0172220336,3.5
1076987.826528235,7.7
1076988.0172245135,2.7
1076988.0099140536,6.1
1076496.311759954,13.9
1076987.3836877602,8.4
1076988.0162302942,5.3
1076346.2658834006,14.2
1076988.0166502153,5.1
1070143.4166694516,17.3
1076988.0126623025,5.9
1063272.7847067735,18.4
1072747.7300345476,16.6
1076957.4550224037,11.2
1076987.6936508066,8.0
1076944.7674261015,11.5
1076980.2813340388,10.1
1076988.015926987,5.4
1076985.8219955806,9.2
1076988.0172245135,2.7
441088.0028753048,29.8
1076988.0171553597,4.4
1076988.0172245717,0.7
1073037.7765031569,16.5
1076677.8662934417,13.4
1076987.6936508066,8.0
1076846.4981974089,12.6
1063272.7847067735,18.4
1076988.0172245703,2.1
1076677.8662934417,13.4
1076450.2210007315,14.0
1007439.8127685981,21.5
1076957.4550224037,11.2
1076983.5239746952,9.7
1076988.0136435654,5.8
1076982.1029012045,9.9
1076346.2658834006,14.2
1076988.0172245381,2.6
1066252.3877729394,18.0
1076987.9835062493,6.8
1076987.6936508066,8.0
1045091.6626874316,19.9
1076987.7892093312,7.8
1076985.8219955806,9.2
1076986.125046816,9.1
1073806.336716682,16.2
1076988.017224571,2.0
1076987.7892093312,7.8
946987.1904826895,23.0
1076975.0182675903,10.5
693965.3576634144,34.7
1076987.6936508066,8.0
1076647.3282296185,13.5
1073566.199466545,16.3
1076705.9201061407,13.3
1066903.899567965,17.9
1076988.0172245135,2.7
1076988.0126623025,5.9
1076003.6382632195,14.7
1076986.389283178,9.0
1076988.0172207535,3.6
1076003.6382632195,14.7
1076755.2829716378,13.1
1076677.8662934417,13.4
1076963.9205129237,11.0
1076496.311759954,13.9
1076987.562399478,8.2
842249.8163346569,24.7
1076957.4550224037,11.2
1076969.1160358596,10.8
1076776.9185613098,13.0
1076987.3836877602,8.4
1076988.0172245714,1.8
1076987.7452685873,7.9
1075111.26547651,15.5
1075383.9242319027,15.3
1076987.562399478,8.2
1076988.0126623025,5.9
1070143.4166694516,17.3
1076987.3836877602,8.4
1076984.625914839,9.5
1076957.4550224037,11.2
1076988.0171995417,4.1
842249.8163346569,24.7
1076966.661785111,10.9
1076912.6622691336,12.0
1076988.0172245135,2.7
1066903.899567965,17.9
1076287.8335893976,14.3
1076987.1423688468,8.6
1076957.4550224037,11.2
1076538.8299395991,13.8
1076988.015048138,5.6
